0	1	-0.5	-0.5
0.017453293	0.999847695	-0.515038075	-0.48480962
0.034906585	0.999390827	-0.529919264	-0.469471563
0.052359878	0.998629535	-0.544639035	-0.4539905
0.06981317	0.99756405	-0.559192903	-0.438371147
0.087266463	0.996194698	-0.573576436	-0.422618262
0.104719755	0.994521895	-0.587785252	-0.406736643
0.122173048	0.992546152	-0.601815023	-0.390731128
0.13962634	0.990268069	-0.615661475	-0.374606593
0.157079633	0.987688341	-0.629320391	-0.35836795
0.174532925	0.984807753	-0.64278761	-0.342020143
0.191986218	0.981627183	-0.656059029	-0.325568154
0.20943951	0.978147601	-0.669130606	-0.309016994
0.226892803	0.974370065	-0.68199836	-0.292371705
0.244346095	0.970295726	-0.69465837	-0.275637356
0.261799388	0.965925826	-0.707106781	-0.258819045
0.27925268	0.961261696	-0.7193398	-0.241921896
0.296705973	0.956304756	-0.731353702	-0.224951054
0.314159265	0.951056516	-0.743144825	-0.207911691
0.331612558	0.945518576	-0.75470958	-0.190808995
0.34906585	0.939692621	-0.766044443	-0.173648178
0.366519143	0.933580426	-0.777145961	-0.156434465
0.383972435	0.927183855	-0.788010754	-0.139173101
0.401425728	0.920504853	-0.79863551	-0.121869343
0.41887902	0.913545458	-0.809016994	-0.104528463
0.436332313	0.906307787	-0.819152044	-0.087155743
0.453785606	0.898794046	-0.829037573	-0.069756474
0.471238898	0.891006524	-0.838670568	-0.052335956
0.488692191	0.882947593	-0.848048096	-0.034899497
0.506145483	0.874619707	-0.857167301	-0.017452406
0.523598776	0.866025404	-0.866025404	6.12574E-17
0.541052068	0.857167301	-0.874619707	0.017452406
0.558505361	0.848048096	-0.882947593	0.034899497
0.575958653	0.838670568	-0.891006524	0.052335956
0.593411946	0.829037573	-0.898794046	0.069756474
0.610865238	0.819152044	-0.906307787	0.087155743
0.628318531	0.809016994	-0.913545458	0.104528463
0.645771823	0.79863551	-0.920504853	0.121869343
0.663225116	0.788010754	-0.927183855	0.139173101
0.680678408	0.777145961	-0.933580426	0.156434465
0.698131701	0.766044443	-0.939692621	0.173648178
0.715584993	0.75470958	-0.945518576	0.190808995
0.733038286	0.743144825	-0.951056516	0.207911691
0.750491578	0.731353702	-0.956304756	0.224951054
0.767944871	0.7193398	-0.961261696	0.241921896
0.785398163	0.707106781	-0.965925826	0.258819045
0.802851456	0.69465837	-0.970295726	0.275637356
0.820304748	0.68199836	-0.974370065	0.292371705
0.837758041	0.669130606	-0.978147601	0.309016994
0.855211333	0.656059029	-0.981627183	0.325568154
0.872664626	0.64278761	-0.984807753	0.342020143
0.890117919	0.629320391	-0.987688341	0.35836795
0.907571211	0.615661475	-0.990268069	0.374606593
0.925024504	0.601815023	-0.992546152	0.390731128
0.942477796	0.587785252	-0.994521895	0.406736643
0.959931089	0.573576436	-0.996194698	0.422618262
0.977384381	0.559192903	-0.99756405	0.438371147
0.994837674	0.544639035	-0.998629535	0.4539905
1.012290966	0.529919264	-0.999390827	0.469471563
1.029744259	0.515038075	-0.999847695	0.48480962
1.047197551	0.5	-1	0.5
1.064650844	0.48480962	-0.999847695	0.515038075
1.082104136	0.469471563	-0.999390827	0.529919264
1.099557429	0.4539905	-0.998629535	0.544639035
1.117010721	0.438371147	-0.99756405	0.559192903
1.134464014	0.422618262	-0.996194698	0.573576436
1.151917306	0.406736643	-0.994521895	0.587785252
1.169370599	0.390731128	-0.992546152	0.601815023
1.186823891	0.374606593	-0.990268069	0.615661475
1.204277184	0.35836795	-0.987688341	0.629320391
1.221730476	0.342020143	-0.984807753	0.64278761
1.239183769	0.325568154	-0.981627183	0.656059029
1.256637061	0.309016994	-0.978147601	0.669130606
1.274090354	0.292371705	-0.974370065	0.68199836
1.291543646	0.275637356	-0.970295726	0.69465837
1.308996939	0.258819045	-0.965925826	0.707106781
1.326450232	0.241921896	-0.961261696	0.7193398
1.343903524	0.224951054	-0.956304756	0.731353702
1.361356817	0.207911691	-0.951056516	0.743144825
1.378810109	0.190808995	-0.945518576	0.75470958
1.396263402	0.173648178	-0.939692621	0.766044443
1.413716694	0.156434465	-0.933580426	0.777145961
1.431169987	0.139173101	-0.927183855	0.788010754
1.448623279	0.121869343	-0.920504853	0.79863551
1.466076572	0.104528463	-0.913545458	0.809016994
1.483529864	0.087155743	-0.906307787	0.819152044
1.500983157	0.069756474	-0.898794046	0.829037573
1.518436449	0.052335956	-0.891006524	0.838670568
1.535889742	0.034899497	-0.882947593	0.848048096
1.553343034	0.017452406	-0.874619707	0.857167301
1.570796327	6.12574E-17	-0.866025404	0.866025404
1.588249619	-0.017452406	-0.857167301	0.874619707
1.605702912	-0.034899497	-0.848048096	0.882947593
1.623156204	-0.052335956	-0.838670568	0.891006524
1.640609497	-0.069756474	-0.829037573	0.898794046
1.658062789	-0.087155743	-0.819152044	0.906307787
1.675516082	-0.104528463	-0.809016994	0.913545458
1.692969374	-0.121869343	-0.79863551	0.920504853
1.710422667	-0.139173101	-0.788010754	0.927183855
1.727875959	-0.156434465	-0.777145961	0.933580426
1.745329252	-0.173648178	-0.766044443	0.939692621
1.762782545	-0.190808995	-0.75470958	0.945518576
1.780235837	-0.207911691	-0.743144825	0.951056516
1.79768913	-0.224951054	-0.731353702	0.956304756
1.815142422	-0.241921896	-0.7193398	0.961261696
1.832595715	-0.258819045	-0.707106781	0.965925826
1.850049007	-0.275637356	-0.69465837	0.970295726
1.8675023	-0.292371705	-0.68199836	0.974370065
1.884955592	-0.309016994	-0.669130606	0.978147601
1.902408885	-0.325568154	-0.656059029	0.981627183
1.919862177	-0.342020143	-0.64278761	0.984807753
1.93731547	-0.35836795	-0.629320391	0.987688341
1.954768762	-0.374606593	-0.615661475	0.990268069
1.972222055	-0.390731128	-0.601815023	0.992546152
1.989675347	-0.406736643	-0.587785252	0.994521895
2.00712864	-0.422618262	-0.573576436	0.996194698
2.024581932	-0.438371147	-0.559192903	0.99756405
2.042035225	-0.4539905	-0.544639035	0.998629535
2.059488517	-0.469471563	-0.529919264	0.999390827
2.07694181	-0.48480962	-0.515038075	0.999847695
2.094395102	-0.5	-0.5	1
2.111848395	-0.515038075	-0.48480962	0.999847695
2.129301687	-0.529919264	-0.469471563	0.999390827
2.14675498	-0.544639035	-0.4539905	0.998629535
2.164208272	-0.559192903	-0.438371147	0.99756405
2.181661565	-0.573576436	-0.422618262	0.996194698
2.199114858	-0.587785252	-0.406736643	0.994521895
2.21656815	-0.601815023	-0.390731128	0.992546152
2.234021443	-0.615661475	-0.374606593	0.990268069
2.251474735	-0.629320391	-0.35836795	0.987688341
2.268928028	-0.64278761	-0.342020143	0.984807753
2.28638132	-0.656059029	-0.325568154	0.981627183
2.303834613	-0.669130606	-0.309016994	0.978147601
2.321287905	-0.68199836	-0.292371705	0.974370065
2.338741198	-0.69465837	-0.275637356	0.970295726
2.35619449	-0.707106781	-0.258819045	0.965925826
2.373647783	-0.7193398	-0.241921896	0.961261696
2.391101075	-0.731353702	-0.224951054	0.956304756
2.408554368	-0.743144825	-0.207911691	0.951056516
2.42600766	-0.75470958	-0.190808995	0.945518576
2.443460953	-0.766044443	-0.173648178	0.939692621
2.460914245	-0.777145961	-0.156434465	0.933580426
2.478367538	-0.788010754	-0.139173101	0.927183855
2.49582083	-0.79863551	-0.121869343	0.920504853
2.513274123	-0.809016994	-0.104528463	0.913545458
2.530727415	-0.819152044	-0.087155743	0.906307787
2.548180708	-0.829037573	-0.069756474	0.898794046
2.565634	-0.838670568	-0.052335956	0.891006524
2.583087293	-0.848048096	-0.034899497	0.882947593
2.600540585	-0.857167301	-0.017452406	0.874619707
2.617993878	-0.866025404	-1.83772E-16	0.866025404
2.635447171	-0.874619707	0.017452406	0.857167301
2.652900463	-0.882947593	0.034899497	0.848048096
2.670353756	-0.891006524	0.052335956	0.838670568
2.687807048	-0.898794046	0.069756474	0.829037573
2.705260341	-0.906307787	0.087155743	0.819152044
2.722713633	-0.913545458	0.104528463	0.809016994
2.740166926	-0.920504853	0.121869343	0.79863551
2.757620218	-0.927183855	0.139173101	0.788010754
2.775073511	-0.933580426	0.156434465	0.777145961
2.792526803	-0.939692621	0.173648178	0.766044443
2.809980096	-0.945518576	0.190808995	0.75470958
2.827433388	-0.951056516	0.207911691	0.743144825
2.844886681	-0.956304756	0.224951054	0.731353702
2.862339973	-0.961261696	0.241921896	0.7193398
2.879793266	-0.965925826	0.258819045	0.707106781
2.897246558	-0.970295726	0.275637356	0.69465837
2.914699851	-0.974370065	0.292371705	0.68199836
2.932153143	-0.978147601	0.309016994	0.669130606
2.949606436	-0.981627183	0.325568154	0.656059029
2.967059728	-0.984807753	0.342020143	0.64278761
2.984513021	-0.987688341	0.35836795	0.629320391
3.001966313	-0.990268069	0.374606593	0.615661475
3.019419606	-0.992546152	0.390731128	0.601815023
3.036872898	-0.994521895	0.406736643	0.587785252
3.054326191	-0.996194698	0.422618262	0.573576436
3.071779484	-0.99756405	0.438371147	0.559192903
3.089232776	-0.998629535	0.4539905	0.544639035
3.106686069	-0.999390827	0.469471563	0.529919264
3.124139361	-0.999847695	0.48480962	0.515038075
3.141592654	-1	0.5	0.5
3.159045946	-0.999847695	0.515038075	0.48480962
3.176499239	-0.999390827	0.529919264	0.469471563
3.193952531	-0.998629535	0.544639035	0.4539905
3.211405824	-0.99756405	0.559192903	0.438371147
3.228859116	-0.996194698	0.573576436	0.422618262
3.246312409	-0.994521895	0.587785252	0.406736643
3.263765701	-0.992546152	0.601815023	0.390731128
3.281218994	-0.990268069	0.615661475	0.374606593
3.298672286	-0.987688341	0.629320391	0.35836795
3.316125579	-0.984807753	0.64278761	0.342020143
3.333578871	-0.981627183	0.656059029	0.325568154
3.351032164	-0.978147601	0.669130606	0.309016994
3.368485456	-0.974370065	0.68199836	0.292371705
3.385938749	-0.970295726	0.69465837	0.275637356
3.403392041	-0.965925826	0.707106781	0.258819045
3.420845334	-0.961261696	0.7193398	0.241921896
3.438298626	-0.956304756	0.731353702	0.224951054
3.455751919	-0.951056516	0.743144825	0.207911691
3.473205211	-0.945518576	0.75470958	0.190808995
3.490658504	-0.939692621	0.766044443	0.173648178
3.508111797	-0.933580426	0.777145961	0.156434465
3.525565089	-0.927183855	0.788010754	0.139173101
3.543018382	-0.920504853	0.79863551	0.121869343
3.560471674	-0.913545458	0.809016994	0.104528463
3.577924967	-0.906307787	0.819152044	0.087155743
3.595378259	-0.898794046	0.829037573	0.069756474
3.612831552	-0.891006524	0.838670568	0.052335956
3.630284844	-0.882947593	0.848048096	0.034899497
3.647738137	-0.874619707	0.857167301	0.017452406
3.665191429	-0.866025404	0.866025404	-3.82832E-16
3.682644722	-0.857167301	0.874619707	-0.017452406
3.700098014	-0.848048096	0.882947593	-0.034899497
3.717551307	-0.838670568	0.891006524	-0.052335956
3.735004599	-0.829037573	0.898794046	-0.069756474
3.752457892	-0.819152044	0.906307787	-0.087155743
3.769911184	-0.809016994	0.913545458	-0.104528463
3.787364477	-0.79863551	0.920504853	-0.121869343
3.804817769	-0.788010754	0.927183855	-0.139173101
3.822271062	-0.777145961	0.933580426	-0.156434465
3.839724354	-0.766044443	0.939692621	-0.173648178
3.857177647	-0.75470958	0.945518576	-0.190808995
3.874630939	-0.743144825	0.951056516	-0.207911691
3.892084232	-0.731353702	0.956304756	-0.224951054
3.909537524	-0.7193398	0.961261696	-0.241921896
3.926990817	-0.707106781	0.965925826	-0.258819045
3.94444411	-0.69465837	0.970295726	-0.275637356
3.961897402	-0.68199836	0.974370065	-0.292371705
3.979350695	-0.669130606	0.978147601	-0.309016994
3.996803987	-0.656059029	0.981627183	-0.325568154
4.01425728	-0.64278761	0.984807753	-0.342020143
4.031710572	-0.629320391	0.987688341	-0.35836795
4.049163865	-0.615661475	0.990268069	-0.374606593
4.066617157	-0.601815023	0.992546152	-0.390731128
4.08407045	-0.587785252	0.994521895	-0.406736643
4.101523742	-0.573576436	0.996194698	-0.422618262
4.118977035	-0.559192903	0.99756405	-0.438371147
4.136430327	-0.544639035	0.998629535	-0.4539905
4.15388362	-0.529919264	0.999390827	-0.469471563
4.171336912	-0.515038075	0.999847695	-0.48480962
4.188790205	-0.5	1	-0.5
4.206243497	-0.48480962	0.999847695	-0.515038075
4.22369679	-0.469471563	0.999390827	-0.529919264
4.241150082	-0.4539905	0.998629535	-0.544639035
4.258603375	-0.438371147	0.99756405	-0.559192903
4.276056667	-0.422618262	0.996194698	-0.573576436
4.29350996	-0.406736643	0.994521895	-0.587785252
4.310963252	-0.390731128	0.992546152	-0.601815023
4.328416545	-0.374606593	0.990268069	-0.615661475
4.345869837	-0.35836795	0.987688341	-0.629320391
4.36332313	-0.342020143	0.984807753	-0.64278761
4.380776423	-0.325568154	0.981627183	-0.656059029
4.398229715	-0.309016994	0.978147601	-0.669130606
4.415683008	-0.292371705	0.974370065	-0.68199836
4.4331363	-0.275637356	0.970295726	-0.69465837
4.450589593	-0.258819045	0.965925826	-0.707106781
4.468042885	-0.241921896	0.961261696	-0.7193398
4.485496178	-0.224951054	0.956304756	-0.731353702
4.50294947	-0.207911691	0.951056516	-0.743144825
4.520402763	-0.190808995	0.945518576	-0.75470958
4.537856055	-0.173648178	0.939692621	-0.766044443
4.555309348	-0.156434465	0.933580426	-0.777145961
4.57276264	-0.139173101	0.927183855	-0.788010754
4.590215933	-0.121869343	0.920504853	-0.79863551
4.607669225	-0.104528463	0.913545458	-0.809016994
4.625122518	-0.087155743	0.906307787	-0.819152044
4.64257581	-0.069756474	0.898794046	-0.829037573
4.660029103	-0.052335956	0.891006524	-0.838670568
4.677482395	-0.034899497	0.882947593	-0.848048096
4.694935688	-0.017452406	0.874619707	-0.857167301
4.71238898	-1.83772E-16	0.866025404	-0.866025404
4.729842273	0.017452406	0.857167301	-0.874619707
4.747295565	0.034899497	0.848048096	-0.882947593
4.764748858	0.052335956	0.838670568	-0.891006524
4.78220215	0.069756474	0.829037573	-0.898794046
4.799655443	0.087155743	0.819152044	-0.906307787
4.817108736	0.104528463	0.809016994	-0.913545458
4.834562028	0.121869343	0.79863551	-0.920504853
4.852015321	0.139173101	0.788010754	-0.927183855
4.869468613	0.156434465	0.777145961	-0.933580426
4.886921906	0.173648178	0.766044443	-0.939692621
4.904375198	0.190808995	0.75470958	-0.945518576
4.921828491	0.207911691	0.743144825	-0.951056516
4.939281783	0.224951054	0.731353702	-0.956304756
4.956735076	0.241921896	0.7193398	-0.961261696
4.974188368	0.258819045	0.707106781	-0.965925826
4.991641661	0.275637356	0.69465837	-0.970295726
5.009094953	0.292371705	0.68199836	-0.974370065
5.026548246	0.309016994	0.669130606	-0.978147601
5.044001538	0.325568154	0.656059029	-0.981627183
5.061454831	0.342020143	0.64278761	-0.984807753
5.078908123	0.35836795	0.629320391	-0.987688341
5.096361416	0.374606593	0.615661475	-0.990268069
5.113814708	0.390731128	0.601815023	-0.992546152
5.131268001	0.406736643	0.587785252	-0.994521895
5.148721293	0.422618262	0.573576436	-0.996194698
5.166174586	0.438371147	0.559192903	-0.99756405
5.183627878	0.4539905	0.544639035	-0.998629535
5.201081171	0.469471563	0.529919264	-0.999390827
5.218534463	0.48480962	0.515038075	-0.999847695
5.235987756	0.5	0.5	-1
5.253441049	0.515038075	0.48480962	-0.999847695
5.270894341	0.529919264	0.469471563	-0.999390827
5.288347634	0.544639035	0.4539905	-0.998629535
5.305800926	0.559192903	0.438371147	-0.99756405
5.323254219	0.573576436	0.422618262	-0.996194698
5.340707511	0.587785252	0.406736643	-0.994521895
5.358160804	0.601815023	0.390731128	-0.992546152
5.375614096	0.615661475	0.374606593	-0.990268069
5.393067389	0.629320391	0.35836795	-0.987688341
5.410520681	0.64278761	0.342020143	-0.984807753
5.427973974	0.656059029	0.325568154	-0.981627183
5.445427266	0.669130606	0.309016994	-0.978147601
5.462880559	0.68199836	0.292371705	-0.974370065
5.480333851	0.69465837	0.275637356	-0.970295726
5.497787144	0.707106781	0.258819045	-0.965925826
5.515240436	0.7193398	0.241921896	-0.961261696
5.532693729	0.731353702	0.224951054	-0.956304756
5.550147021	0.743144825	0.207911691	-0.951056516
5.567600314	0.75470958	0.190808995	-0.945518576
5.585053606	0.766044443	0.173648178	-0.939692621
5.602506899	0.777145961	0.156434465	-0.933580426
5.619960191	0.788010754	0.139173101	-0.927183855
5.637413484	0.79863551	0.121869343	-0.920504853
5.654866776	0.809016994	0.104528463	-0.913545458
5.672320069	0.819152044	0.087155743	-0.906307787
5.689773362	0.829037573	0.069756474	-0.898794046
5.707226654	0.838670568	0.052335956	-0.891006524
5.724679947	0.848048096	0.034899497	-0.882947593
5.742133239	0.857167301	0.017452406	-0.874619707
5.759586532	0.866025404	3.06287E-16	-0.866025404
5.777039824	0.874619707	-0.017452406	-0.857167301
5.794493117	0.882947593	-0.034899497	-0.848048096
5.811946409	0.891006524	-0.052335956	-0.838670568
5.829399702	0.898794046	-0.069756474	-0.829037573
5.846852994	0.906307787	-0.087155743	-0.819152044
5.864306287	0.913545458	-0.104528463	-0.809016994
5.881759579	0.920504853	-0.121869343	-0.79863551
5.899212872	0.927183855	-0.139173101	-0.788010754
5.916666164	0.933580426	-0.156434465	-0.777145961
5.934119457	0.939692621	-0.173648178	-0.766044443
5.951572749	0.945518576	-0.190808995	-0.75470958
5.969026042	0.951056516	-0.207911691	-0.743144825
5.986479334	0.956304756	-0.224951054	-0.731353702
6.003932627	0.961261696	-0.241921896	-0.7193398
6.021385919	0.965925826	-0.258819045	-0.707106781
6.038839212	0.970295726	-0.275637356	-0.69465837
6.056292504	0.974370065	-0.292371705	-0.68199836
6.073745797	0.978147601	-0.309016994	-0.669130606
6.091199089	0.981627183	-0.325568154	-0.656059029
6.108652382	0.984807753	-0.342020143	-0.64278761
6.126105675	0.987688341	-0.35836795	-0.629320391
6.143558967	0.990268069	-0.374606593	-0.615661475
6.16101226	0.992546152	-0.390731128	-0.601815023
6.178465552	0.994521895	-0.406736643	-0.587785252
6.195918845	0.996194698	-0.422618262	-0.573576436
6.213372137	0.99756405	-0.438371147	-0.559192903
6.23082543	0.998629535	-0.4539905	-0.544639035
6.248278722	0.999390827	-0.469471563	-0.529919264
6.265732015	0.999847695	-0.48480962	-0.515038075
6.283185307	1	-0.5	-0.5